order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Timestamp,order_year
273,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,2024-05-02 00:55:47.043606,2016.0
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0
275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0
276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2024-05-02 00:55:47.043606,2016.0
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-05-02 00:55:47.043606,2016.0
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-02 00:55:47.043606,2016.0
279,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,2024-05-02 00:55:47.043606,2016.0
280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0
281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0
282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-02 00:55:47.043606,2016.0
283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,2024-05-02 00:55:47.043606,2016.0
284,1356,4,2016-06-23,2016-06-25,2016-06-25,2,7,2024-05-02 00:55:47.043606,2016.0
285,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,2024-05-02 00:55:47.043606,2016.0
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,2024-05-02 00:55:47.043606,2016.0
287,133,4,2016-06-25,2016-06-26,2016-06-27,2,6,2024-05-02 00:55:47.043606,2016.0
288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,2024-05-02 00:55:47.043606,2016.0
289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,2024-05-02 00:55:47.043606,2016.0
290,202,4,2016-06-28,2016-06-29,2016-06-30,2,6,2024-05-02 00:55:47.043606,2016.0
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,2024-05-02 00:55:47.043606,2016.0
292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,2024-05-02 00:55:47.043606,2016.0
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,2024-05-02 00:55:47.043606,2016.0
294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,2024-05-02 00:55:47.043606,2016.0
295,1130,4,2016-07-01,2016-07-04,2016-07-04,2,7,2024-05-02 00:55:47.043606,2016.0
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,2024-05-02 00:55:47.043606,2016.0
297,1425,4,2016-07-04,2016-07-05,2016-07-06,2,7,2024-05-02 00:55:47.043606,2016.0
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,2024-05-02 00:55:47.043606,2016.0
299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,2024-05-02 00:55:47.043606,2016.0
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,2024-05-02 00:55:47.043606,2016.0
301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,2024-05-02 00:55:47.043606,2016.0
302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,2024-05-02 00:55:47.043606,2016.0
303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,2024-05-02 00:55:47.043606,2016.0
304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,2024-05-02 00:55:47.043606,2016.0
305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,2024-05-02 00:55:47.043606,2016.0
306,424,4,2016-07-09,2016-07-10,2016-07-12,2,7,2024-05-02 00:55:47.043606,2016.0
307,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,2024-05-02 00:55:47.043606,2016.0
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,2024-05-02 00:55:47.043606,2016.0
309,211,4,2016-07-11,2016-07-13,2016-07-13,2,6,2024-05-02 00:55:47.043606,2016.0
310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,2024-05-02 00:55:47.043606,2016.0
311,1400,4,2016-07-12,2016-07-14,2016-07-13,2,6,2024-05-02 00:55:47.043606,2016.0
312,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,2024-05-02 00:55:47.043606,2016.0
313,565,4,2016-07-14,2016-07-15,2016-07-15,3,9,2024-05-02 00:55:47.043606,2016.0
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,2024-05-02 00:55:47.043606,2016.0
315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,2024-05-02 00:55:47.043606,2016.0
316,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,2024-05-02 00:55:47.043606,2016.0
317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,2024-05-02 00:55:47.043606,2016.0
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,2024-05-02 00:55:47.043606,2016.0
319,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,2024-05-02 00:55:47.043606,2016.0
320,1428,4,2016-07-19,2016-07-20,2016-07-21,1,2,2024-05-02 00:55:47.043606,2016.0
321,568,4,2016-07-19,2016-07-22,2016-07-21,2,6,2024-05-02 00:55:47.043606,2016.0
322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,2024-05-02 00:55:47.043606,2016.0
323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,2024-05-02 00:55:47.043606,2016.0
324,480,4,2016-07-20,2016-07-22,2016-07-23,2,6,2024-05-02 00:55:47.043606,2016.0
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,2024-05-02 00:55:47.043606,2016.0
326,1337,4,2016-07-20,2016-07-21,2016-07-22,3,9,2024-05-02 00:55:47.043606,2016.0
327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,2024-05-02 00:55:47.043606,2016.0
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,2024-05-02 00:55:47.043606,2016.0
329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,2024-05-02 00:55:47.043606,2016.0
330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,2024-05-02 00:55:47.043606,2016.0
331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,2024-05-02 00:55:47.043606,2016.0
332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,2024-05-02 00:55:47.043606,2016.0
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,2024-05-02 00:55:47.043606,2016.0
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,2024-05-02 00:55:47.043606,2016.0
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,2024-05-02 00:55:47.043606,2016.0
336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,2024-05-02 00:55:47.043606,2016.0
337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,2024-05-02 00:55:47.043606,2016.0
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,2024-05-02 00:55:47.043606,2016.0
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,2024-05-02 00:55:47.043606,2016.0
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,2024-05-02 00:55:47.043606,2016.0
341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,2024-05-02 00:55:47.043606,2016.0
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,2024-05-02 00:55:47.043606,2016.0
343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,2024-05-02 00:55:47.043606,2016.0
344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,2024-05-02 00:55:47.043606,2016.0
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,2024-05-02 00:55:47.043606,2016.0
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,2024-05-02 00:55:47.043606,2016.0
347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,2024-05-02 00:55:47.043606,2016.0
348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,2024-05-02 00:55:47.043606,2016.0
349,30,3,2016-08-03,2016-08-03,UNKNOWN,1,3,2024-05-02 00:55:47.043606,2016.0
350,31,3,2016-08-03,2016-08-03,UNKNOWN,1,3,2024-05-02 00:55:47.043606,2016.0
351,1307,4,2016-08-03,2016-08-06,2016-08-04,1,2,2024-05-02 00:55:47.043606,2016.0
352,16,4,2016-08-03,2016-08-04,2016-08-06,2,7,2024-05-02 00:55:47.043606,2016.0
353,1387,4,2016-08-03,2016-08-06,2016-08-06,2,7,2024-05-02 00:55:47.043606,2016.0
354,551,4,2016-08-03,2016-08-05,2016-08-06,3,8,2024-05-02 00:55:47.043606,2016.0
355,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,2024-05-02 00:55:47.043606,2016.0
356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,2024-05-02 00:55:47.043606,2016.0
357,14,3,2016-08-05,2016-08-05,UNKNOWN,3,8,2024-05-02 00:55:47.043606,2016.0
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,2024-05-02 00:55:47.043606,2016.0
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,2024-05-02 00:55:47.043606,2016.0
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,2024-05-02 00:55:47.043606,2016.0
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,2024-05-02 00:55:47.043606,2016.0
362,187,4,2016-08-09,2016-08-11,2016-08-11,1,2,2024-05-02 00:55:47.043606,2016.0
363,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,2024-05-02 00:55:47.043606,2016.0
364,373,4,2016-08-12,2016-08-14,2016-08-13,2,6,2024-05-02 00:55:47.043606,2016.0
365,981,4,2016-08-13,2016-08-14,2016-08-15,2,6,2024-05-02 00:55:47.043606,2016.0
366,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,2024-05-02 00:55:47.043606,2016.0
367,527,4,2016-08-14,2016-08-15,2016-08-15,2,7,2024-05-02 00:55:47.043606,2016.0
368,995,4,2016-08-14,2016-08-15,2016-08-17,2,7,2024-05-02 00:55:47.043606,2016.0
369,1285,4,2016-08-15,2016-08-18,2016-08-18,1,3,2024-05-02 00:55:47.043606,2016.0
370,758,4,2016-08-15,2016-08-18,2016-08-18,2,7,2024-05-02 00:55:47.043606,2016.0
371,891,4,2016-08-15,2016-08-16,2016-08-18,2,7,2024-05-02 00:55:47.043606,2016.0
372,132,4,2016-08-16,2016-08-18,2016-08-18,2,6,2024-05-02 00:55:47.043606,2016.0
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,2024-05-02 00:55:47.043606,2016.0
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,2024-05-02 00:55:47.043606,2016.0
375,536,4,2016-08-17,2016-08-20,2016-08-20,2,7,2024-05-02 00:55:47.043606,2016.0
376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,2024-05-02 00:55:47.043606,2016.0
377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,2024-05-02 00:55:47.043606,2016.0
378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,2024-05-02 00:55:47.043606,2016.0
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,2024-05-02 00:55:47.043606,2016.0
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,2024-05-02 00:55:47.043606,2016.0
381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,2024-05-02 00:55:47.043606,2016.0
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-02 00:55:47.043606,2016.0
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-02 00:55:47.043606,2016.0
384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,2024-05-02 00:55:47.043606,2016.0
385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,2024-05-02 00:55:47.043606,2016.0
386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,2024-05-02 00:55:47.043606,2016.0
387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,2024-05-02 00:55:47.043606,2016.0
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,2024-05-02 00:55:47.043606,2016.0
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,2024-05-02 00:55:47.043606,2016.0
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,2024-05-02 00:55:47.043606,2016.0
391,61,3,2016-08-23,2016-08-23,UNKNOWN,3,9,2024-05-02 00:55:47.043606,2016.0
392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,2024-05-02 00:55:47.043606,2016.0
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,2024-05-02 00:55:47.043606,2016.0
394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,2024-05-02 00:55:47.043606,2016.0
395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,2024-05-02 00:55:47.043606,2016.0
396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,2024-05-02 00:55:47.043606,2016.0
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,2024-05-02 00:55:47.043606,2016.0
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,2024-05-02 00:55:47.043606,2016.0
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,2024-05-02 00:55:47.043606,2016.0
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,2024-05-02 00:55:47.043606,2016.0
401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,2024-05-02 00:55:47.043606,2016.0
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,2024-05-02 00:55:47.043606,2016.0
403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,2024-05-02 00:55:47.043606,2016.0
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,2024-05-02 00:55:47.043606,2016.0
405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,2024-05-02 00:55:47.043606,2016.0
406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,2024-05-02 00:55:47.043606,2016.0
407,77,3,2016-09-01,2016-09-01,UNKNOWN,3,8,2024-05-02 00:55:47.043606,2016.0
408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,2024-05-02 00:55:47.043606,2016.0
409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,2024-05-02 00:55:47.043606,2016.0
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,2024-05-02 00:55:47.043606,2016.0
411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-02 00:55:47.043606,2016.0
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,2024-05-02 00:55:47.043606,2016.0
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,2024-05-02 00:55:47.043606,2016.0
414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-02 00:55:47.043606,2016.0
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,2024-05-02 00:55:47.043606,2016.0
416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,2024-05-02 00:55:47.043606,2016.0
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,2024-05-02 00:55:47.043606,2016.0
418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,2024-05-02 00:55:47.043606,2016.0
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,2024-05-02 00:55:47.043606,2016.0
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,2024-05-02 00:55:47.043606,2016.0
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,2024-05-02 00:55:47.043606,2016.0
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,2024-05-02 00:55:47.043606,2016.0
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,2024-05-02 00:55:47.043606,2016.0
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,2024-05-02 00:55:47.043606,2016.0
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,2024-05-02 00:55:47.043606,2016.0
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,2024-05-02 00:55:47.043606,2016.0
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,2024-05-02 00:55:47.043606,2016.0
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,2024-05-02 00:55:47.043606,2016.0
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,2024-05-02 00:55:47.043606,2016.0
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,2024-05-02 00:55:47.043606,2016.0
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,2024-05-02 00:55:47.043606,2016.0
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,2024-05-02 00:55:47.043606,2016.0
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,2024-05-02 00:55:47.043606,2016.0
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,2024-05-02 00:55:47.043606,2016.0
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,2024-05-02 00:55:47.043606,2016.0
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,2024-05-02 00:55:47.043606,2016.0
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,2024-05-02 00:55:47.043606,2016.0
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,2024-05-02 00:55:47.043606,2016.0
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,2024-05-02 00:55:47.043606,2016.0
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,2024-05-02 00:55:47.043606,2016.0
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,2024-05-02 00:55:47.043606,2016.0
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,2024-05-02 00:55:47.043606,2016.0
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,2024-05-02 00:55:47.043606,2016.0
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,2024-05-02 00:55:47.043606,2016.0
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,2024-05-02 00:55:47.043606,2016.0
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,2024-05-02 00:55:47.043606,2016.0
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,2024-05-02 00:55:47.043606,2016.0
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2024-05-02 00:55:47.043606,2016.0
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,2024-05-02 00:55:47.043606,2016.0
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,2024-05-02 00:55:47.043606,2016.0
451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,2024-05-02 00:55:47.043606,2016.0
452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,2024-05-02 00:55:47.043606,2016.0
453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,2024-05-02 00:55:47.043606,2016.0
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,2024-05-02 00:55:47.043606,2016.0
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,2024-05-02 00:55:47.043606,2016.0
456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,2024-05-02 00:55:47.043606,2016.0
457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,2024-05-02 00:55:47.043606,2016.0
458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,2024-05-02 00:55:47.043606,2016.0
459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,2024-05-02 00:55:47.043606,2016.0
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,2024-05-02 00:55:47.043606,2016.0
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,2024-05-02 00:55:47.043606,2016.0
462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,2024-05-02 00:55:47.043606,2016.0
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,2024-05-02 00:55:47.043606,2016.0
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,2024-05-02 00:55:47.043606,2016.0
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,2024-05-02 00:55:47.043606,2016.0
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,2024-05-02 00:55:47.043606,2016.0
467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,2024-05-02 00:55:47.043606,2016.0
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,2024-05-02 00:55:47.043606,2016.0
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,2024-05-02 00:55:47.043606,2016.0
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,2024-05-02 00:55:47.043606,2016.0
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,2024-05-02 00:55:47.043606,2016.0
472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,2024-05-02 00:55:47.043606,2016.0
473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,2024-05-02 00:55:47.043606,2016.0
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,2024-05-02 00:55:47.043606,2016.0
475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,2024-05-02 00:55:47.043606,2016.0
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,2024-05-02 00:55:47.043606,2016.0
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,2024-05-02 00:55:47.043606,2016.0
478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,2024-05-02 00:55:47.043606,2016.0
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,2024-05-02 00:55:47.043606,2016.0
480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,2024-05-02 00:55:47.043606,2016.0
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,2024-05-02 00:55:47.043606,2016.0
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,2024-05-02 00:55:47.043606,2016.0
483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,2024-05-02 00:55:47.043606,2016.0
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,2024-05-02 00:55:47.043606,2016.0
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,2024-05-02 00:55:47.043606,2016.0
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,2024-05-02 00:55:47.043606,2016.0
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,2024-05-02 00:55:47.043606,2016.0
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,2024-05-02 00:55:47.043606,2016.0
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,2024-05-02 00:55:47.043606,2016.0
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,2024-05-02 00:55:47.043606,2016.0
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,2024-05-02 00:55:47.043606,2016.0
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,2024-05-02 00:55:47.043606,2016.0
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,2024-05-02 00:55:47.043606,2016.0
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,2024-05-02 00:55:47.043606,2016.0
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,2024-05-02 00:55:47.043606,2016.0
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,2024-05-02 00:55:47.043606,2016.0
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,2024-05-02 00:55:47.043606,2016.0
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,2024-05-02 00:55:47.043606,2016.0
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,2024-05-02 00:55:47.043606,2016.0
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,2024-05-02 00:55:47.043606,2016.0
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,2024-05-02 00:55:47.043606,2016.0
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,2024-05-02 00:55:47.043606,2016.0
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,2024-05-02 00:55:47.043606,2016.0
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,2024-05-02 00:55:47.043606,2016.0
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,2024-05-02 00:55:47.043606,2016.0
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,2024-05-02 00:55:47.043606,2016.0
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,2024-05-02 00:55:47.043606,2016.0
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,2024-05-02 00:55:47.043606,2016.0
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,2024-05-02 00:55:47.043606,2016.0
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,2024-05-02 00:55:47.043606,2016.0
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,2024-05-02 00:55:47.043606,2016.0
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,2024-05-02 00:55:47.043606,2016.0
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,2024-05-02 00:55:47.043606,2016.0
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,2024-05-02 00:55:47.043606,2016.0
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,2024-05-02 00:55:47.043606,2016.0
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,2024-05-02 00:55:47.043606,2016.0
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,2024-05-02 00:55:47.043606,2016.0
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,2024-05-02 00:55:47.043606,2016.0
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,2024-05-02 00:55:47.043606,2016.0
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,2024-05-02 00:55:47.043606,2016.0
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,2024-05-02 00:55:47.043606,2016.0
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,2024-05-02 00:55:47.043606,2016.0
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,2024-05-02 00:55:47.043606,2016.0
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,2024-05-02 00:55:47.043606,2016.0
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2024-05-02 00:55:47.043606,2016.0
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,2024-05-02 00:55:47.043606,2016.0
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,2024-05-02 00:55:47.043606,2016.0
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,2024-05-02 00:55:47.043606,2016.0
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,2024-05-02 00:55:47.043606,2016.0
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,2024-05-02 00:55:47.043606,2016.0
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,2024-05-02 00:55:47.043606,2016.0
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,2024-05-02 00:55:47.043606,2016.0
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,2024-05-02 00:55:47.043606,2016.0
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,2024-05-02 00:55:47.043606,2016.0
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,2024-05-02 00:55:47.043606,2016.0
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,2024-05-02 00:55:47.043606,2016.0
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,2024-05-02 00:55:47.043606,2016.0
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,2024-05-02 00:55:47.043606,2016.0
