,order_id,item_id,product_id,quantity,list_price,discount,Timestamp,EGP Rate,list_price_egp,product_name,brand_id,category_id,model_year,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Timestamp,order_year,late_delivery,latency days,day,weekend
686,250.0,2,11.0,2.0,1680.99,0.1,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,5.0,False
687,251.0,1,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573265,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
688,251.0,2,22.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
689,252.0,1,11.0,2.0,1680.99,0.1,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,3.0,False
690,252.0,2,4.0,1.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265,Trek Fuel EX 8 29 - 2016,9,6,2016,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,3.0,False
691,252.0,3,19.0,1.0,449.0,0.1,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles William 3-Speed - 2016,4,3,2016,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,3.0,False
692,253.0,1,11.0,2.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,6.0,True
693,254.0,1,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
694,254.0,2,3.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
695,254.0,3,12.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265,Electra Townie Original 21D - 2016,1,3,2016,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
696,255.0,1,5.0,2.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765,Heller Shagamaw Frame - 2016,3,6,2016,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
697,255.0,2,14.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
698,255.0,3,2.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648265,Ritchey Timberwolf Frameset - 2016,5,6,2016,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
699,255.0,4,21.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,6.0,True
700,256.0,1,11.0,1.0,1680.99,0.1,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,1.0,False
701,256.0,2,21.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,1.0,False
702,257.0,1,8.0,2.0,1799.99,0.07,2024-05-02 01:40:16.045001,47.6735,85811.823265,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
703,257.0,2,13.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
704,257.0,3,10.0,2.0,1549.0,0.1,2024-05-02 01:40:16.045001,47.6735,73846.2515,Surly Straggler - 2016,8,4,2016,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
705,257.0,4,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478265,Electra Moto 1 - 2016,1,3,2016,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
706,258.0,1,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
707,258.0,2,4.0,1.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265,Trek Fuel EX 8 29 - 2016,9,6,2016,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
708,258.0,3,19.0,1.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles William 3-Speed - 2016,4,3,2016,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
709,258.0,4,18.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
710,259.0,1,26.0,1.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - 2016,1,2,2016,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,3.0,False
711,259.0,2,6.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,3.0,False
712,259.0,3,2.0,2.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648265,Ritchey Timberwolf Frameset - 2016,5,6,2016,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,3.0,False
713,259.0,4,4.0,1.0,2899.99,0.1,2024-05-02 01:40:16.045001,47.6735,138252.673265,Trek Fuel EX 8 29 - 2016,9,6,2016,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,3.0,False
714,260.0,1,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573265,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,2.0,False
715,260.0,2,10.0,1.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515,Surly Straggler - 2016,8,4,2016,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,2.0,False
716,260.0,3,24.0,2.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265,Electra Townie Original 21D - 2016,1,2,2016,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,2.0,False
717,261.0,1,16.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - 2016,1,3,2016,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,3.0,False
718,261.0,2,14.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,3.0,False
719,261.0,3,17.0,2.0,429.0,0.1,2024-05-02 01:40:16.045001,47.6735,20451.9315,Pure Cycles Vine 8-Speed - 2016,4,3,2016,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,3.0,False
720,262.0,1,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648265,Ritchey Timberwolf Frameset - 2016,5,6,2016,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,4.0,False
721,262.0,2,9.0,2.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,4.0,False
722,263.0,1,9.0,1.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,6.0,True
723,263.0,2,3.0,1.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,6.0,True
724,263.0,3,2.0,2.0,749.99,0.05,2024-05-02 01:40:16.045001,47.6735,35754.648265,Ritchey Timberwolf Frameset - 2016,5,6,2016,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,6.0,True
725,264.0,1,10.0,1.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515,Surly Straggler - 2016,8,4,2016,5,3,2016-06-10,2016-06-10,,1,3,2024-05-02 00:55:47.043606,2016.0,False,,,False
726,264.0,2,24.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265,Electra Townie Original 21D - 2016,1,2,2016,5,3,2016-06-10,2016-06-10,,1,3,2024-05-02 00:55:47.043606,2016.0,False,,,False
727,264.0,3,15.0,2.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478265,Electra Moto 1 - 2016,1,3,2016,5,3,2016-06-10,2016-06-10,,1,3,2024-05-02 00:55:47.043606,2016.0,False,,,False
728,264.0,4,3.0,2.0,999.99,0.07,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,5,3,2016-06-10,2016-06-10,,1,3,2024-05-02 00:55:47.043606,2016.0,False,,,False
729,265.0,1,9.0,2.0,2999.99,0.2,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,5.0,False
730,266.0,1,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
731,266.0,2,19.0,1.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles William 3-Speed - 2016,4,3,2016,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
732,266.0,3,25.0,1.0,499.99,0.05,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
733,267.0,1,22.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
734,267.0,2,23.0,2.0,299.99,0.1,2024-05-02 01:40:16.045001,47.6735,14301.573265,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
735,267.0,3,24.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265,Electra Townie Original 21D - 2016,1,2,2016,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
736,267.0,4,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
737,267.0,5,21.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,1.0,False
738,268.0,1,7.0,1.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,6.0,True
739,268.0,2,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,6.0,True
740,268.0,3,9.0,1.0,2999.99,0.1,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,6.0,True
741,269.0,1,5.0,1.0,1320.99,0.07,2024-05-02 01:40:16.045001,47.6735,62976.216765,Heller Shagamaw Frame - 2016,3,6,2016,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
742,269.0,2,23.0,2.0,299.99,0.07,2024-05-02 01:40:16.045001,47.6735,14301.573265,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
743,269.0,3,18.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
744,269.0,4,3.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2024-05-02 00:55:47.043606,2016.0,True,-2 days +00:00:00,2.0,False
745,270.0,1,25.0,2.0,499.99,0.2,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,0.0,True
746,270.0,2,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478265,Electra Moto 1 - 2016,1,3,2016,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,0.0,True
747,271.0,1,11.0,2.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
748,271.0,2,6.0,2.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
749,271.0,3,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
750,271.0,4,7.0,2.0,3999.99,0.1,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
751,272.0,1,2.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648265,Ritchey Timberwolf Frameset - 2016,5,6,2016,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,3.0,False
752,272.0,2,11.0,1.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,3.0,False
753,273.0,1,21.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,4.0,False
754,274.0,1,11.0,2.0,1680.99,0.05,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,5.0,False
755,274.0,2,25.0,2.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,5.0,False
756,274.0,3,9.0,2.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,5.0,False
757,275.0,1,18.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,5.0,False
758,275.0,2,25.0,1.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,5.0,False
759,275.0,3,7.0,2.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2024-05-02 00:55:47.043606,2016.0,False,1 days 00:00:00,5.0,False
760,276.0,1,3.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,6.0,True
761,276.0,2,17.0,1.0,429.0,0.05,2024-05-02 01:40:16.045001,47.6735,20451.9315,Pure Cycles Vine 8-Speed - 2016,4,3,2016,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,6.0,True
762,276.0,3,9.0,2.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997,Trek Conduit+ - 2016,9,5,2016,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,6.0,True
763,277.0,1,20.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
764,277.0,2,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068265,Surly Ice Cream Truck Frameset - 2016,8,6,2016,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
765,277.0,3,13.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,0.0,True
766,278.0,1,16.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - 2016,1,3,2016,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
767,278.0,2,19.0,2.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015,Pure Cycles William 3-Speed - 2016,4,3,2016,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
768,278.0,3,13.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
769,278.0,4,11.0,2.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765,Surly Straggler 650b - 2016,8,4,2016,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2024-05-02 00:55:47.043606,2016.0,False,2 days 00:00:00,1.0,False
770,279.0,1,25.0,1.0,499.99,0.07,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,2.0,False
771,280.0,1,25.0,1.0,499.99,0.07,2024-05-02 01:40:16.045001,47.6735,23836.273265,Electra Townie Original 7D - 2015/2016,1,2,2016,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
772,280.0,2,26.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - 2016,1,2,2016,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
773,280.0,3,13.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
774,281.0,1,22.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
775,281.0,2,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
776,281.0,3,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2024-05-02 00:55:47.043606,2016.0,True,-1 days +00:00:00,3.0,False
777,282.0,1,20.0,1.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
778,282.0,2,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.523265,Trek Slash 8 27.5 - 2016,9,6,2016,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
779,282.0,3,3.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023265,Surly Wednesday Frameset - 2016,8,6,2016,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
780,282.0,4,16.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265,Electra Townie Original 7D EQ - 2016,1,3,2016,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2024-05-02 00:55:47.043606,2016.0,True,0 days 00:00:00,5.0,False
