order_id,item_id,product_id,quantity,list_price,discount,Timestamp,EGP Rate,list_price_egp
368.0,1,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
368.0,2,10.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515
368.0,3,21.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
368.0,4,19.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
369.0,1,10.0,2.0,1549.0,0.07,2024-05-02 01:40:16.045001,47.6735,73846.2515
370.0,1,25.0,2.0,499.99,0.05,2024-05-02 01:40:16.045001,47.6735,23836.273265
370.0,2,4.0,2.0,2899.99,0.1,2024-05-02 01:40:16.045001,47.6735,138252.673265
371.0,1,14.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
371.0,2,12.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265
372.0,1,11.0,1.0,1680.99,0.05,2024-05-02 01:40:16.045001,47.6735,80138.676765
372.0,2,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
372.0,3,5.0,1.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765
373.0,1,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
373.0,2,22.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
373.0,3,19.0,2.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
373.0,4,12.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
373.0,5,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
374.0,1,10.0,1.0,1549.0,0.1,2024-05-02 01:40:16.045001,47.6735,73846.2515
374.0,2,7.0,1.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
375.0,1,21.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
375.0,2,2.0,2.0,749.99,0.05,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
375.0,3,4.0,2.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265
375.0,4,12.0,2.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
376.0,1,2.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
376.0,2,23.0,2.0,299.99,0.1,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
377.0,1,8.0,1.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
377.0,2,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
378.0,1,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
379.0,1,9.0,1.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
379.0,2,16.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
380.0,1,16.0,1.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
380.0,2,11.0,2.0,1680.99,0.05,2024-05-02 01:40:16.045001,47.6735,80138.676765
381.0,1,21.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
382.0,1,8.0,1.0,1799.99,0.1,2024-05-02 01:40:16.045001,47.6735,85811.823265
382.0,2,9.0,1.0,2999.99,0.1,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
382.0,3,13.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
383.0,1,19.0,1.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015
383.0,2,22.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
383.0,3,13.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
383.0,4,21.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
383.0,5,14.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
384.0,1,20.0,1.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
384.0,2,21.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
384.0,3,8.0,1.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
384.0,4,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
384.0,5,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
385.0,1,21.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
385.0,2,7.0,2.0,3999.99,0.2,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
385.0,3,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
386.0,1,8.0,1.0,1799.99,0.2,2024-05-02 01:40:16.045001,47.6735,85811.823265
386.0,2,3.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
386.0,3,16.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
387.0,1,18.0,1.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
388.0,1,19.0,2.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
388.0,2,13.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
388.0,3,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
388.0,4,11.0,1.0,1680.99,0.1,2024-05-02 01:40:16.045001,47.6735,80138.676765
389.0,1,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
389.0,2,15.0,2.0,529.99,0.07,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
389.0,3,10.0,2.0,1549.0,0.05,2024-05-02 01:40:16.045001,47.6735,73846.2515
389.0,4,5.0,1.0,1320.99,0.05,2024-05-02 01:40:16.045001,47.6735,62976.216765
389.0,5,9.0,1.0,2999.99,0.2,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
390.0,1,23.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
390.0,2,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
390.0,3,9.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
391.0,1,8.0,1.0,1799.99,0.07,2024-05-02 01:40:16.045001,47.6735,85811.823265
391.0,2,5.0,2.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
391.0,3,24.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
392.0,1,14.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
392.0,2,3.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
393.0,1,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
394.0,1,23.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
394.0,2,16.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
394.0,3,14.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
395.0,1,14.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
396.0,1,12.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
396.0,2,25.0,2.0,499.99,0.05,2024-05-02 01:40:16.045001,47.6735,23836.273265
396.0,3,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
397.0,1,7.0,1.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
398.0,1,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
398.0,2,18.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
398.0,3,25.0,1.0,499.99,0.2,2024-05-02 01:40:16.045001,47.6735,23836.273265
398.0,4,17.0,1.0,429.0,0.05,2024-05-02 01:40:16.045001,47.6735,20451.9315
399.0,1,25.0,1.0,499.99,0.05,2024-05-02 01:40:16.045001,47.6735,23836.273265
399.0,2,11.0,2.0,1680.99,0.05,2024-05-02 01:40:16.045001,47.6735,80138.676765
399.0,3,14.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
400.0,1,24.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
400.0,2,9.0,1.0,2999.99,0.2,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
400.0,3,3.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
401.0,1,23.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
401.0,2,10.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515
402.0,1,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
402.0,2,5.0,1.0,1320.99,0.07,2024-05-02 01:40:16.045001,47.6735,62976.216765
402.0,3,26.0,1.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
403.0,1,12.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
403.0,2,7.0,2.0,3999.99,0.2,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
403.0,3,22.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
403.0,4,24.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265
404.0,1,9.0,1.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
404.0,2,25.0,2.0,499.99,0.05,2024-05-02 01:40:16.045001,47.6735,23836.273265
404.0,3,16.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
405.0,1,3.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
405.0,2,10.0,2.0,1549.0,0.1,2024-05-02 01:40:16.045001,47.6735,73846.2515
405.0,3,14.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
406.0,1,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
407.0,1,20.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
407.0,2,5.0,1.0,1320.99,0.05,2024-05-02 01:40:16.045001,47.6735,62976.216765
408.0,1,18.0,1.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
408.0,2,3.0,1.0,999.99,0.07,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
408.0,3,2.0,2.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
408.0,4,17.0,2.0,429.0,0.2,2024-05-02 01:40:16.045001,47.6735,20451.9315
409.0,1,15.0,1.0,529.99,0.07,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
409.0,2,16.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
409.0,3,21.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
410.0,1,25.0,1.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265
410.0,2,9.0,2.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
410.0,3,24.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
411.0,1,2.0,1.0,749.99,0.07,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
411.0,2,26.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
412.0,1,7.0,1.0,3999.99,0.1,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
412.0,2,24.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
412.0,3,17.0,1.0,429.0,0.1,2024-05-02 01:40:16.045001,47.6735,20451.9315
413.0,1,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
413.0,2,25.0,1.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265
413.0,3,9.0,1.0,2999.99,0.07,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
414.0,1,4.0,2.0,2899.99,0.1,2024-05-02 01:40:16.045001,47.6735,138252.673265
415.0,1,3.0,1.0,999.99,0.07,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
415.0,2,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
415.0,3,5.0,1.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
415.0,4,6.0,2.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
416.0,1,22.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
416.0,2,14.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
416.0,3,24.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
417.0,1,26.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
417.0,2,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
418.0,1,12.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
418.0,2,20.0,1.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
419.0,1,9.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
420.0,1,17.0,2.0,429.0,0.2,2024-05-02 01:40:16.045001,47.6735,20451.9315
420.0,2,15.0,2.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
420.0,3,3.0,2.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
421.0,1,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
421.0,2,3.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
421.0,3,20.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
421.0,4,4.0,1.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265
421.0,5,23.0,2.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
422.0,1,20.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
423.0,1,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
423.0,2,17.0,1.0,429.0,0.2,2024-05-02 01:40:16.045001,47.6735,20451.9315
423.0,3,23.0,2.0,299.99,0.07,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
423.0,4,2.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
424.0,1,22.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
424.0,2,6.0,1.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
425.0,1,6.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
425.0,2,21.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
425.0,3,19.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
426.0,1,10.0,1.0,1549.0,0.1,2024-05-02 01:40:16.045001,47.6735,73846.2515
426.0,2,23.0,2.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
427.0,1,12.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
427.0,2,15.0,2.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
427.0,3,26.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
428.0,1,5.0,2.0,1320.99,0.2,2024-05-02 01:40:16.045001,47.6735,62976.216765
428.0,2,14.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
429.0,1,11.0,1.0,1680.99,0.2,2024-05-02 01:40:16.045001,47.6735,80138.676765
429.0,2,4.0,2.0,2899.99,0.1,2024-05-02 01:40:16.045001,47.6735,138252.673265
429.0,3,5.0,2.0,1320.99,0.05,2024-05-02 01:40:16.045001,47.6735,62976.216765
429.0,4,6.0,1.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
429.0,5,2.0,1.0,749.99,0.1,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
430.0,1,22.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
430.0,2,11.0,1.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765
430.0,3,4.0,2.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
430.0,4,13.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
430.0,5,8.0,1.0,1799.99,0.2,2024-05-02 01:40:16.045001,47.6735,85811.823265
431.0,1,14.0,2.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
431.0,2,6.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
431.0,3,18.0,1.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
431.0,4,13.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
431.0,5,19.0,1.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015
432.0,1,10.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515
432.0,2,7.0,2.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
433.0,1,6.0,1.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
433.0,2,10.0,1.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515
433.0,3,24.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
433.0,4,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
434.0,1,21.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
434.0,2,20.0,1.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
434.0,3,9.0,1.0,2999.99,0.2,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
434.0,4,11.0,2.0,1680.99,0.07,2024-05-02 01:40:16.045001,47.6735,80138.676765
434.0,5,18.0,2.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
435.0,1,22.0,1.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
435.0,2,9.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
435.0,3,18.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
436.0,1,3.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
436.0,2,23.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
437.0,1,3.0,1.0,999.99,0.05,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
437.0,2,10.0,1.0,1549.0,0.05,2024-05-02 01:40:16.045001,47.6735,73846.2515
437.0,3,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
438.0,1,4.0,1.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265
438.0,2,22.0,1.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
438.0,3,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
438.0,4,13.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
439.0,1,6.0,2.0,469.99,0.07,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
439.0,2,7.0,2.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
440.0,1,19.0,2.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015
440.0,2,4.0,2.0,2899.99,0.07,2024-05-02 01:40:16.045001,47.6735,138252.673265
441.0,1,12.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
441.0,2,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
442.0,1,16.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
442.0,2,26.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
442.0,3,6.0,2.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
443.0,1,5.0,1.0,1320.99,0.05,2024-05-02 01:40:16.045001,47.6735,62976.216765
443.0,2,26.0,1.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
444.0,1,22.0,1.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
444.0,2,15.0,2.0,529.99,0.07,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
444.0,3,20.0,2.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
444.0,4,16.0,1.0,599.99,0.1,2024-05-02 01:40:16.045001,47.6735,28603.623265
444.0,5,10.0,2.0,1549.0,0.2,2024-05-02 01:40:16.045001,47.6735,73846.2515
445.0,1,7.0,1.0,3999.99,0.2,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
445.0,2,16.0,1.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
445.0,3,23.0,1.0,299.99,0.2,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
446.0,1,22.0,1.0,269.99,0.2,2024-05-02 01:40:16.045001,47.6735,12871.368265
446.0,2,16.0,2.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
447.0,1,4.0,2.0,2899.99,0.05,2024-05-02 01:40:16.045001,47.6735,138252.673265
447.0,2,3.0,1.0,999.99,0.1,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
447.0,3,8.0,1.0,1799.99,0.07,2024-05-02 01:40:16.045001,47.6735,85811.823265
448.0,1,13.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
448.0,2,6.0,2.0,469.99,0.05,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
449.0,1,17.0,2.0,429.0,0.05,2024-05-02 01:40:16.045001,47.6735,20451.9315
449.0,2,2.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
449.0,3,7.0,2.0,3999.99,0.07,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
449.0,4,26.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
450.0,1,24.0,1.0,549.99,0.05,2024-05-02 01:40:16.045001,47.6735,26219.948265
450.0,2,12.0,1.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
450.0,3,5.0,1.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765
451.0,1,14.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
452.0,1,11.0,1.0,1680.99,0.05,2024-05-02 01:40:16.045001,47.6735,80138.676765
452.0,2,16.0,1.0,599.99,0.05,2024-05-02 01:40:16.045001,47.6735,28603.623265
452.0,3,7.0,2.0,3999.99,0.1,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
452.0,4,8.0,1.0,1799.99,0.1,2024-05-02 01:40:16.045001,47.6735,85811.823265
453.0,1,23.0,1.0,299.99,0.05,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
453.0,2,20.0,2.0,599.99,0.2,2024-05-02 01:40:16.045001,47.6735,28603.623265
453.0,3,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
454.0,1,25.0,2.0,499.99,0.07,2024-05-02 01:40:16.045001,47.6735,23836.273265
454.0,2,13.0,2.0,269.99,0.05,2024-05-02 01:40:16.045001,47.6735,12871.368265
454.0,3,24.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
455.0,1,9.0,1.0,2999.99,0.05,2024-05-02 01:40:16.045001,47.6735,143020.02326499997
456.0,1,17.0,2.0,429.0,0.07,2024-05-02 01:40:16.045001,47.6735,20451.9315
456.0,2,23.0,1.0,299.99,0.07,2024-05-02 01:40:16.045001,47.6735,14301.573264999999
457.0,1,24.0,2.0,549.99,0.07,2024-05-02 01:40:16.045001,47.6735,26219.948265
457.0,2,2.0,1.0,749.99,0.05,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
457.0,3,7.0,2.0,3999.99,0.1,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
457.0,4,17.0,1.0,429.0,0.2,2024-05-02 01:40:16.045001,47.6735,20451.9315
458.0,1,2.0,1.0,749.99,0.2,2024-05-02 01:40:16.045001,47.6735,35754.648264999996
458.0,2,21.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
458.0,3,11.0,1.0,1680.99,0.1,2024-05-02 01:40:16.045001,47.6735,80138.676765
458.0,4,24.0,1.0,549.99,0.2,2024-05-02 01:40:16.045001,47.6735,26219.948265
458.0,5,3.0,2.0,999.99,0.2,2024-05-02 01:40:16.045001,47.6735,47673.023264999996
459.0,1,11.0,1.0,1680.99,0.2,2024-05-02 01:40:16.045001,47.6735,80138.676765
460.0,1,19.0,1.0,449.0,0.05,2024-05-02 01:40:16.045001,47.6735,21405.4015
460.0,2,18.0,2.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015
460.0,3,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
460.0,4,22.0,2.0,269.99,0.1,2024-05-02 01:40:16.045001,47.6735,12871.368265
461.0,1,16.0,1.0,599.99,0.07,2024-05-02 01:40:16.045001,47.6735,28603.623265
461.0,2,4.0,1.0,2899.99,0.2,2024-05-02 01:40:16.045001,47.6735,138252.673265
461.0,3,8.0,2.0,1799.99,0.05,2024-05-02 01:40:16.045001,47.6735,85811.823265
461.0,4,24.0,1.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
461.0,5,18.0,2.0,449.0,0.1,2024-05-02 01:40:16.045001,47.6735,21405.4015
462.0,1,12.0,2.0,549.99,0.1,2024-05-02 01:40:16.045001,47.6735,26219.948265
463.0,1,13.0,2.0,269.99,0.07,2024-05-02 01:40:16.045001,47.6735,12871.368265
464.0,1,7.0,1.0,3999.99,0.1,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
465.0,1,6.0,2.0,469.99,0.1,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
465.0,2,25.0,2.0,499.99,0.1,2024-05-02 01:40:16.045001,47.6735,23836.273265
466.0,1,19.0,2.0,449.0,0.2,2024-05-02 01:40:16.045001,47.6735,21405.4015
466.0,2,6.0,1.0,469.99,0.2,2024-05-02 01:40:16.045001,47.6735,22406.068264999998
466.0,3,7.0,2.0,3999.99,0.05,2024-05-02 01:40:16.045001,47.6735,190693.52326499997
466.0,4,15.0,1.0,529.99,0.1,2024-05-02 01:40:16.045001,47.6735,25266.478264999998
466.0,5,5.0,1.0,1320.99,0.1,2024-05-02 01:40:16.045001,47.6735,62976.216765
467.0,1,19.0,1.0,449.0,0.07,2024-05-02 01:40:16.045001,47.6735,21405.4015
467.0,2,10.0,1.0,1549.0,0.07,2024-05-02 01:40:16.045001,47.6735,73846.2515
